threshold,precision,recall,f1,tp,fp,tn,fn
0.5638276553106213,0.35714285714285715,0.44642857142857145,0.3968253968253968,25,45,3085,31
0.5648096192384771,0.35714285714285715,0.44642857142857145,0.3968253968253968,25,45,3085,31
0.5657915831663327,0.35714285714285715,0.44642857142857145,0.3968253968253968,25,45,3085,31
0.5667735470941885,0.36231884057971014,0.44642857142857145,0.4,25,44,3086,31
0.5677555110220441,0.36231884057971014,0.44642857142857145,0.4,25,44,3086,31
0.5687374749498999,0.35294117647058826,0.42857142857142855,0.3870967741935484,24,44,3086,32
0.5697194388777556,0.3582089552238806,0.42857142857142855,0.3902439024390244,24,43,3087,32
0.5707014028056113,0.36363636363636365,0.42857142857142855,0.39344262295081966,24,42,3088,32
0.571683366733467,0.36363636363636365,0.42857142857142855,0.39344262295081966,24,42,3088,32
0.5726653306613227,0.36363636363636365,0.42857142857142855,0.39344262295081966,24,42,3088,32
0.5736472945891784,0.36363636363636365,0.42857142857142855,0.39344262295081966,24,42,3088,32
0.5746292585170342,0.36363636363636365,0.42857142857142855,0.39344262295081966,24,42,3088,32
0.5756112224448898,0.36923076923076925,0.42857142857142855,0.39669421487603307,24,41,3089,32
0.5765931863727456,0.36923076923076925,0.42857142857142855,0.39669421487603307,24,41,3089,32
0.5775751503006012,0.36923076923076925,0.42857142857142855,0.39669421487603307,24,41,3089,32
0.578557114228457,0.36923076923076925,0.42857142857142855,0.39669421487603307,24,41,3089,32
0.5795390781563127,0.36923076923076925,0.42857142857142855,0.39669421487603307,24,41,3089,32
0.5805210420841684,0.375,0.42857142857142855,0.4,24,40,3090,32
0.5815030060120241,0.375,0.42857142857142855,0.4,24,40,3090,32
0.5824849699398799,0.375,0.42857142857142855,0.4,24,40,3090,32
0.5834669338677355,0.375,0.42857142857142855,0.4,24,40,3090,32
0.5844488977955913,0.375,0.42857142857142855,0.4,24,40,3090,32
0.5854308617234469,0.36507936507936506,0.4107142857142857,0.3865546218487395,23,40,3090,33
0.5864128256513027,0.3709677419354839,0.4107142857142857,0.3898305084745763,23,39,3091,33
0.5873947895791584,0.3709677419354839,0.4107142857142857,0.3898305084745763,23,39,3091,33
0.5883767535070141,0.3709677419354839,0.4107142857142857,0.3898305084745763,23,39,3091,33
0.5893587174348698,0.3709677419354839,0.4107142857142857,0.3898305084745763,23,39,3091,33
0.5903406813627256,0.3709677419354839,0.4107142857142857,0.3898305084745763,23,39,3091,33
0.5913226452905812,0.3709677419354839,0.4107142857142857,0.3898305084745763,23,39,3091,33
0.592304609218437,0.3709677419354839,0.4107142857142857,0.3898305084745763,23,39,3091,33
0.5932865731462926,0.3709677419354839,0.4107142857142857,0.3898305084745763,23,39,3091,33
0.5942685370741484,0.3709677419354839,0.4107142857142857,0.3898305084745763,23,39,3091,33
0.595250501002004,0.3709677419354839,0.4107142857142857,0.3898305084745763,23,39,3091,33
0.5962324649298598,0.3709677419354839,0.4107142857142857,0.3898305084745763,23,39,3091,33
0.5972144288577155,0.3709677419354839,0.4107142857142857,0.3898305084745763,23,39,3091,33
0.5981963927855712,0.3709677419354839,0.4107142857142857,0.3898305084745763,23,39,3091,33
0.5991783567134269,0.3709677419354839,0.4107142857142857,0.3898305084745763,23,39,3091,33
0.6001603206412827,0.3709677419354839,0.4107142857142857,0.3898305084745763,23,39,3091,33
0.6011422845691383,0.3709677419354839,0.4107142857142857,0.3898305084745763,23,39,3091,33
0.6021242484969941,0.3770491803278688,0.4107142857142857,0.39316239316239315,23,38,3092,33
0.6031062124248497,0.3770491803278688,0.4107142857142857,0.39316239316239315,23,38,3092,33
0.6040881763527055,0.3770491803278688,0.4107142857142857,0.39316239316239315,23,38,3092,33
0.6050701402805612,0.3770491803278688,0.4107142857142857,0.39316239316239315,23,38,3092,33
0.6060521042084169,0.3770491803278688,0.4107142857142857,0.39316239316239315,23,38,3092,33
0.6070340681362726,0.3770491803278688,0.4107142857142857,0.39316239316239315,23,38,3092,33
0.6080160320641284,0.3770491803278688,0.4107142857142857,0.39316239316239315,23,38,3092,33
0.608997995991984,0.3770491803278688,0.4107142857142857,0.39316239316239315,23,38,3092,33
0.6099799599198398,0.3770491803278688,0.4107142857142857,0.39316239316239315,23,38,3092,33
0.6109619238476954,0.3770491803278688,0.4107142857142857,0.39316239316239315,23,38,3092,33
0.6119438877755512,0.3770491803278688,0.4107142857142857,0.39316239316239315,23,38,3092,33
0.6129258517034069,0.3898305084745763,0.4107142857142857,0.4,23,36,3094,33
0.6139078156312626,0.3898305084745763,0.4107142857142857,0.4,23,36,3094,33
0.6148897795591183,0.3898305084745763,0.4107142857142857,0.4,23,36,3094,33
0.615871743486974,0.3898305084745763,0.4107142857142857,0.4,23,36,3094,33
0.6168537074148297,0.3898305084745763,0.4107142857142857,0.4,23,36,3094,33
0.6178356713426855,0.3793103448275862,0.39285714285714285,0.38596491228070173,22,36,3094,34
0.6188176352705411,0.3793103448275862,0.39285714285714285,0.38596491228070173,22,36,3094,34
0.6197995991983969,0.3793103448275862,0.39285714285714285,0.38596491228070173,22,36,3094,34
0.6207815631262525,0.3793103448275862,0.39285714285714285,0.38596491228070173,22,36,3094,34
0.6217635270541083,0.3793103448275862,0.39285714285714285,0.38596491228070173,22,36,3094,34
0.622745490981964,0.3793103448275862,0.39285714285714285,0.38596491228070173,22,36,3094,34
0.6237274549098197,0.3793103448275862,0.39285714285714285,0.38596491228070173,22,36,3094,34
0.6247094188376754,0.3793103448275862,0.39285714285714285,0.38596491228070173,22,36,3094,34
0.6256913827655312,0.3793103448275862,0.39285714285714285,0.38596491228070173,22,36,3094,34
0.6266733466933868,0.3793103448275862,0.39285714285714285,0.38596491228070173,22,36,3094,34
0.6276553106212426,0.3793103448275862,0.39285714285714285,0.38596491228070173,22,36,3094,34
0.6286372745490982,0.3793103448275862,0.39285714285714285,0.38596491228070173,22,36,3094,34
0.629619238476954,0.3684210526315789,0.375,0.37168141592920356,21,36,3094,35
0.6306012024048097,0.3684210526315789,0.375,0.37168141592920356,21,36,3094,35
0.6315831663326654,0.3684210526315789,0.375,0.37168141592920356,21,36,3094,35
0.6325651302605211,0.3684210526315789,0.375,0.37168141592920356,21,36,3094,35
0.6335470941883768,0.375,0.375,0.375,21,35,3095,35
0.6345290581162325,0.375,0.375,0.375,21,35,3095,35
0.6355110220440883,0.375,0.375,0.375,21,35,3095,35
0.6364929859719439,0.375,0.375,0.375,21,35,3095,35
0.6374749498997997,0.375,0.375,0.375,21,35,3095,35
0.6384569138276553,0.38181818181818183,0.375,0.3783783783783784,21,34,3096,35
0.6394388777555111,0.37037037037037035,0.35714285714285715,0.36363636363636365,20,34,3096,36
0.6404208416833668,0.37037037037037035,0.35714285714285715,0.36363636363636365,20,34,3096,36
0.6414028056112225,0.37037037037037035,0.35714285714285715,0.36363636363636365,20,34,3096,36
0.6423847695390782,0.37037037037037035,0.35714285714285715,0.36363636363636365,20,34,3096,36
0.643366733466934,0.37037037037037035,0.35714285714285715,0.36363636363636365,20,34,3096,36
0.6443486973947896,0.37037037037037035,0.35714285714285715,0.36363636363636365,20,34,3096,36
0.6453306613226454,0.37037037037037035,0.35714285714285715,0.36363636363636365,20,34,3096,36
0.646312625250501,0.37037037037037035,0.35714285714285715,0.36363636363636365,20,34,3096,36
0.6472945891783568,0.37037037037037035,0.35714285714285715,0.36363636363636365,20,34,3096,36
0.6482765531062125,0.37037037037037035,0.35714285714285715,0.36363636363636365,20,34,3096,36
0.6492585170340682,0.37037037037037035,0.35714285714285715,0.36363636363636365,20,34,3096,36
0.6502404809619239,0.37037037037037035,0.35714285714285715,0.36363636363636365,20,34,3096,36
0.6512224448897797,0.37037037037037035,0.35714285714285715,0.36363636363636365,20,34,3096,36
0.6522044088176353,0.37037037037037035,0.35714285714285715,0.36363636363636365,20,34,3096,36
0.6531863727454911,0.37037037037037035,0.35714285714285715,0.36363636363636365,20,34,3096,36
0.6541683366733467,0.37037037037037035,0.35714285714285715,0.36363636363636365,20,34,3096,36
0.6551503006012025,0.37037037037037035,0.35714285714285715,0.36363636363636365,20,34,3096,36
0.6561322645290582,0.37037037037037035,0.35714285714285715,0.36363636363636365,20,34,3096,36
0.6571142284569139,0.37735849056603776,0.35714285714285715,0.3669724770642202,20,33,3097,36
0.6580961923847696,0.37735849056603776,0.35714285714285715,0.3669724770642202,20,33,3097,36
0.6590781563126253,0.37735849056603776,0.35714285714285715,0.3669724770642202,20,33,3097,36
0.660060120240481,0.37735849056603776,0.35714285714285715,0.3669724770642202,20,33,3097,36
0.6610420841683368,0.37735849056603776,0.35714285714285715,0.3669724770642202,20,33,3097,36
0.6620240480961924,0.37735849056603776,0.35714285714285715,0.3669724770642202,20,33,3097,36
0.6630060120240482,0.37735849056603776,0.35714285714285715,0.3669724770642202,20,33,3097,36
0.6639879759519038,0.37735849056603776,0.35714285714285715,0.3669724770642202,20,33,3097,36
0.6649699398797596,0.38461538461538464,0.35714285714285715,0.37037037037037035,20,32,3098,36
0.6659519038076153,0.38461538461538464,0.35714285714285715,0.37037037037037035,20,32,3098,36
0.666933867735471,0.39215686274509803,0.35714285714285715,0.37383177570093457,20,31,3099,36
0.6679158316633267,0.39215686274509803,0.35714285714285715,0.37383177570093457,20,31,3099,36
0.6688977955911825,0.39215686274509803,0.35714285714285715,0.37383177570093457,20,31,3099,36
0.6698797595190381,0.39215686274509803,0.35714285714285715,0.37383177570093457,20,31,3099,36
0.6708617234468939,0.39215686274509803,0.35714285714285715,0.37383177570093457,20,31,3099,36
0.6718436873747495,0.4,0.35714285714285715,0.37735849056603776,20,30,3100,36
0.6728256513026053,0.4,0.35714285714285715,0.37735849056603776,20,30,3100,36
0.673807615230461,0.4,0.35714285714285715,0.37735849056603776,20,30,3100,36
0.6747895791583167,0.4,0.35714285714285715,0.37735849056603776,20,30,3100,36
0.6757715430861724,0.4,0.35714285714285715,0.37735849056603776,20,30,3100,36
0.6767535070140281,0.4,0.35714285714285715,0.37735849056603776,20,30,3100,36
0.6777354709418838,0.4,0.35714285714285715,0.37735849056603776,20,30,3100,36
0.6787174348697396,0.40816326530612246,0.35714285714285715,0.38095238095238093,20,29,3101,36
0.6796993987975952,0.40816326530612246,0.35714285714285715,0.38095238095238093,20,29,3101,36
0.680681362725451,0.40816326530612246,0.35714285714285715,0.38095238095238093,20,29,3101,36
0.6816633266533066,0.40816326530612246,0.35714285714285715,0.38095238095238093,20,29,3101,36
0.6826452905811624,0.425531914893617,0.35714285714285715,0.3883495145631068,20,27,3103,36
0.6836272545090181,0.425531914893617,0.35714285714285715,0.3883495145631068,20,27,3103,36
0.6846092184368738,0.425531914893617,0.35714285714285715,0.3883495145631068,20,27,3103,36
0.6855911823647295,0.425531914893617,0.35714285714285715,0.3883495145631068,20,27,3103,36
0.6865731462925853,0.425531914893617,0.35714285714285715,0.3883495145631068,20,27,3103,36
0.6875551102204409,0.425531914893617,0.35714285714285715,0.3883495145631068,20,27,3103,36
0.6885370741482967,0.425531914893617,0.35714285714285715,0.3883495145631068,20,27,3103,36
0.6895190380761523,0.425531914893617,0.35714285714285715,0.3883495145631068,20,27,3103,36
0.6905010020040081,0.425531914893617,0.35714285714285715,0.3883495145631068,20,27,3103,36
0.6914829659318638,0.41304347826086957,0.3392857142857143,0.37254901960784315,19,27,3103,37
0.6924649298597195,0.41304347826086957,0.3392857142857143,0.37254901960784315,19,27,3103,37
0.6934468937875752,0.4222222222222222,0.3392857142857143,0.37623762376237624,19,26,3104,37
0.694428857715431,0.4222222222222222,0.3392857142857143,0.37623762376237624,19,26,3104,37
0.6954108216432866,0.4222222222222222,0.3392857142857143,0.37623762376237624,19,26,3104,37
0.6963927855711424,0.4222222222222222,0.3392857142857143,0.37623762376237624,19,26,3104,37
0.697374749498998,0.4222222222222222,0.3392857142857143,0.37623762376237624,19,26,3104,37
0.6983567134268538,0.4222222222222222,0.3392857142857143,0.37623762376237624,19,26,3104,37
0.6993386773547094,0.4222222222222222,0.3392857142857143,0.37623762376237624,19,26,3104,37
0.7003206412825652,0.4318181818181818,0.3392857142857143,0.38,19,25,3105,37
0.7013026052104209,0.4318181818181818,0.3392857142857143,0.38,19,25,3105,37
0.7022845691382766,0.4186046511627907,0.32142857142857145,0.36363636363636365,18,25,3105,38
0.7032665330661323,0.42857142857142855,0.32142857142857145,0.3673469387755102,18,24,3106,38
0.7042484969939881,0.42857142857142855,0.32142857142857145,0.3673469387755102,18,24,3106,38
0.7052304609218437,0.42857142857142855,0.32142857142857145,0.3673469387755102,18,24,3106,38
0.7062124248496995,0.42857142857142855,0.32142857142857145,0.3673469387755102,18,24,3106,38
0.7071943887775551,0.42857142857142855,0.32142857142857145,0.3673469387755102,18,24,3106,38
0.7081763527054109,0.42857142857142855,0.32142857142857145,0.3673469387755102,18,24,3106,38
0.7091583166332666,0.42857142857142855,0.32142857142857145,0.3673469387755102,18,24,3106,38
0.7101402805611223,0.42857142857142855,0.32142857142857145,0.3673469387755102,18,24,3106,38
0.711122244488978,0.42857142857142855,0.32142857142857145,0.3673469387755102,18,24,3106,38
0.7121042084168338,0.43902439024390244,0.32142857142857145,0.3711340206185567,18,23,3107,38
0.7130861723446894,0.43902439024390244,0.32142857142857145,0.3711340206185567,18,23,3107,38
0.7140681362725452,0.43902439024390244,0.32142857142857145,0.3711340206185567,18,23,3107,38
0.7150501002004008,0.43902439024390244,0.32142857142857145,0.3711340206185567,18,23,3107,38
0.7160320641282566,0.43902439024390244,0.32142857142857145,0.3711340206185567,18,23,3107,38
0.7170140280561123,0.43902439024390244,0.32142857142857145,0.3711340206185567,18,23,3107,38
0.717995991983968,0.43902439024390244,0.32142857142857145,0.3711340206185567,18,23,3107,38
0.7189779559118237,0.45,0.32142857142857145,0.375,18,22,3108,38
0.7199599198396794,0.46153846153846156,0.32142857142857145,0.37894736842105264,18,21,3109,38
0.7209418837675351,0.47368421052631576,0.32142857142857145,0.3829787234042553,18,20,3110,38
0.7219238476953909,0.4594594594594595,0.30357142857142855,0.3655913978494624,17,20,3110,39
0.7229058116232465,0.4594594594594595,0.30357142857142855,0.3655913978494624,17,20,3110,39
0.7238877755511023,0.4594594594594595,0.30357142857142855,0.3655913978494624,17,20,3110,39
0.7248697394789579,0.4594594594594595,0.30357142857142855,0.3655913978494624,17,20,3110,39
0.7258517034068137,0.4722222222222222,0.30357142857142855,0.3695652173913043,17,19,3111,39
0.7268336673346694,0.4722222222222222,0.30357142857142855,0.3695652173913043,17,19,3111,39
0.7278156312625251,0.4722222222222222,0.30357142857142855,0.3695652173913043,17,19,3111,39
0.7287975951903808,0.4722222222222222,0.30357142857142855,0.3695652173913043,17,19,3111,39
0.7297795591182366,0.4722222222222222,0.30357142857142855,0.3695652173913043,17,19,3111,39
0.7307615230460922,0.4722222222222222,0.30357142857142855,0.3695652173913043,17,19,3111,39
0.731743486973948,0.4722222222222222,0.30357142857142855,0.3695652173913043,17,19,3111,39
0.7327254509018036,0.4722222222222222,0.30357142857142855,0.3695652173913043,17,19,3111,39
0.7337074148296594,0.4857142857142857,0.30357142857142855,0.37362637362637363,17,18,3112,39
0.734689378757515,0.4857142857142857,0.30357142857142855,0.37362637362637363,17,18,3112,39
0.7356713426853708,0.4857142857142857,0.30357142857142855,0.37362637362637363,17,18,3112,39
0.7366533066132265,0.4857142857142857,0.30357142857142855,0.37362637362637363,17,18,3112,39
0.7376352705410822,0.4857142857142857,0.30357142857142855,0.37362637362637363,17,18,3112,39
0.7386172344689379,0.4857142857142857,0.30357142857142855,0.37362637362637363,17,18,3112,39
0.7395991983967937,0.4857142857142857,0.30357142857142855,0.37362637362637363,17,18,3112,39
0.7405811623246493,0.4857142857142857,0.30357142857142855,0.37362637362637363,17,18,3112,39
0.7415631262525051,0.4857142857142857,0.30357142857142855,0.37362637362637363,17,18,3112,39
0.7425450901803607,0.4857142857142857,0.30357142857142855,0.37362637362637363,17,18,3112,39
0.7435270541082165,0.4857142857142857,0.30357142857142855,0.37362637362637363,17,18,3112,39
0.7445090180360722,0.4857142857142857,0.30357142857142855,0.37362637362637363,17,18,3112,39
0.7454909819639279,0.4857142857142857,0.30357142857142855,0.37362637362637363,17,18,3112,39
0.7464729458917836,0.4857142857142857,0.30357142857142855,0.37362637362637363,17,18,3112,39
0.7474549098196394,0.4857142857142857,0.30357142857142855,0.37362637362637363,17,18,3112,39
0.748436873747495,0.4857142857142857,0.30357142857142855,0.37362637362637363,17,18,3112,39
0.7494188376753508,0.4857142857142857,0.30357142857142855,0.37362637362637363,17,18,3112,39
0.7504008016032064,0.4857142857142857,0.30357142857142855,0.37362637362637363,17,18,3112,39
0.7513827655310622,0.4857142857142857,0.30357142857142855,0.37362637362637363,17,18,3112,39
0.7523647294589179,0.4857142857142857,0.30357142857142855,0.37362637362637363,17,18,3112,39
0.7533466933867736,0.4857142857142857,0.30357142857142855,0.37362637362637363,17,18,3112,39
0.7543286573146293,0.4857142857142857,0.30357142857142855,0.37362637362637363,17,18,3112,39
0.755310621242485,0.4857142857142857,0.30357142857142855,0.37362637362637363,17,18,3112,39
0.7562925851703407,0.4857142857142857,0.30357142857142855,0.37362637362637363,17,18,3112,39
0.7572745490981965,0.4857142857142857,0.30357142857142855,0.37362637362637363,17,18,3112,39
0.7582565130260521,0.4857142857142857,0.30357142857142855,0.37362637362637363,17,18,3112,39
0.7592384769539079,0.4857142857142857,0.30357142857142855,0.37362637362637363,17,18,3112,39
0.7602204408817635,0.4857142857142857,0.30357142857142855,0.37362637362637363,17,18,3112,39
0.7612024048096193,0.4857142857142857,0.30357142857142855,0.37362637362637363,17,18,3112,39
0.762184368737475,0.4857142857142857,0.30357142857142855,0.37362637362637363,17,18,3112,39
0.7631663326653307,0.4857142857142857,0.30357142857142855,0.37362637362637363,17,18,3112,39
0.7641482965931865,0.4857142857142857,0.30357142857142855,0.37362637362637363,17,18,3112,39
0.7651302605210422,0.4857142857142857,0.30357142857142855,0.37362637362637363,17,18,3112,39
0.7661122244488979,0.4857142857142857,0.30357142857142855,0.37362637362637363,17,18,3112,39
0.7670941883767536,0.4857142857142857,0.30357142857142855,0.37362637362637363,17,18,3112,39
0.7680761523046093,0.4857142857142857,0.30357142857142855,0.37362637362637363,17,18,3112,39
0.769058116232465,0.4857142857142857,0.30357142857142855,0.37362637362637363,17,18,3112,39
0.7700400801603208,0.4857142857142857,0.30357142857142855,0.37362637362637363,17,18,3112,39
0.7710220440881764,0.4857142857142857,0.30357142857142855,0.37362637362637363,17,18,3112,39
0.7720040080160322,0.4857142857142857,0.30357142857142855,0.37362637362637363,17,18,3112,39
0.7729859719438879,0.4857142857142857,0.30357142857142855,0.37362637362637363,17,18,3112,39
0.7739679358717436,0.4857142857142857,0.30357142857142855,0.37362637362637363,17,18,3112,39
0.7749498997995993,0.4857142857142857,0.30357142857142855,0.37362637362637363,17,18,3112,39
0.775931863727455,0.5,0.30357142857142855,0.37777777777777777,17,17,3113,39
0.7769138276553107,0.5,0.30357142857142855,0.37777777777777777,17,17,3113,39
0.7778957915831665,0.5,0.30357142857142855,0.37777777777777777,17,17,3113,39
0.7788777555110221,0.5,0.30357142857142855,0.37777777777777777,17,17,3113,39
0.7798597194388779,0.5,0.30357142857142855,0.37777777777777777,17,17,3113,39
0.7808416833667335,0.5,0.30357142857142855,0.37777777777777777,17,17,3113,39
0.7818236472945893,0.5,0.30357142857142855,0.37777777777777777,17,17,3113,39
0.782805611222445,0.5,0.30357142857142855,0.37777777777777777,17,17,3113,39
0.7837875751503007,0.5151515151515151,0.30357142857142855,0.38202247191011235,17,16,3114,39
0.7847695390781564,0.5151515151515151,0.30357142857142855,0.38202247191011235,17,16,3114,39
0.7857515030060122,0.5151515151515151,0.30357142857142855,0.38202247191011235,17,16,3114,39
0.7867334669338678,0.5151515151515151,0.30357142857142855,0.38202247191011235,17,16,3114,39
0.7877154308617236,0.53125,0.30357142857142855,0.38636363636363635,17,15,3115,39
0.7886973947895792,0.53125,0.30357142857142855,0.38636363636363635,17,15,3115,39
0.789679358717435,0.53125,0.30357142857142855,0.38636363636363635,17,15,3115,39
0.7906613226452907,0.53125,0.30357142857142855,0.38636363636363635,17,15,3115,39
0.7916432865731464,0.5483870967741935,0.30357142857142855,0.39080459770114945,17,14,3116,39
0.7926252505010021,0.5483870967741935,0.30357142857142855,0.39080459770114945,17,14,3116,39
0.7936072144288578,0.5333333333333333,0.2857142857142857,0.37209302325581395,16,14,3116,40
0.7945891783567135,0.5333333333333333,0.2857142857142857,0.37209302325581395,16,14,3116,40
0.7955711422845693,0.5333333333333333,0.2857142857142857,0.37209302325581395,16,14,3116,40
0.7965531062124249,0.5517241379310345,0.2857142857142857,0.3764705882352941,16,13,3117,40
0.7975350701402807,0.5517241379310345,0.2857142857142857,0.3764705882352941,16,13,3117,40
0.7985170340681363,0.5517241379310345,0.2857142857142857,0.3764705882352941,16,13,3117,40
0.7994989979959921,0.5517241379310345,0.2857142857142857,0.3764705882352941,16,13,3117,40
0.8004809619238478,0.5517241379310345,0.2857142857142857,0.3764705882352941,16,13,3117,40
0.8014629258517035,0.5517241379310345,0.2857142857142857,0.3764705882352941,16,13,3117,40
0.8024448897795592,0.5517241379310345,0.2857142857142857,0.3764705882352941,16,13,3117,40
0.803426853707415,0.5517241379310345,0.2857142857142857,0.3764705882352941,16,13,3117,40
0.8044088176352706,0.5517241379310345,0.2857142857142857,0.3764705882352941,16,13,3117,40
0.8053907815631264,0.5517241379310345,0.2857142857142857,0.3764705882352941,16,13,3117,40
0.806372745490982,0.5517241379310345,0.2857142857142857,0.3764705882352941,16,13,3117,40
0.8073547094188378,0.5517241379310345,0.2857142857142857,0.3764705882352941,16,13,3117,40
0.8083366733466935,0.5517241379310345,0.2857142857142857,0.3764705882352941,16,13,3117,40
0.8093186372745492,0.5517241379310345,0.2857142857142857,0.3764705882352941,16,13,3117,40
0.8103006012024049,0.5517241379310345,0.2857142857142857,0.3764705882352941,16,13,3117,40
0.8112825651302606,0.5517241379310345,0.2857142857142857,0.3764705882352941,16,13,3117,40
0.8122645290581163,0.5517241379310345,0.2857142857142857,0.3764705882352941,16,13,3117,40
0.8132464929859721,0.5517241379310345,0.2857142857142857,0.3764705882352941,16,13,3117,40
0.8142284569138277,0.5357142857142857,0.26785714285714285,0.35714285714285715,15,13,3117,41
0.8152104208416835,0.5357142857142857,0.26785714285714285,0.35714285714285715,15,13,3117,41
0.8161923847695391,0.5357142857142857,0.26785714285714285,0.35714285714285715,15,13,3117,41
0.8171743486973949,0.5357142857142857,0.26785714285714285,0.35714285714285715,15,13,3117,41
0.8181563126252506,0.5357142857142857,0.26785714285714285,0.35714285714285715,15,13,3117,41
0.8191382765531063,0.5357142857142857,0.26785714285714285,0.35714285714285715,15,13,3117,41
0.820120240480962,0.5357142857142857,0.26785714285714285,0.35714285714285715,15,13,3117,41
0.8211022044088178,0.5357142857142857,0.26785714285714285,0.35714285714285715,15,13,3117,41
0.8220841683366734,0.5357142857142857,0.26785714285714285,0.35714285714285715,15,13,3117,41
0.8230661322645292,0.5357142857142857,0.26785714285714285,0.35714285714285715,15,13,3117,41
0.8240480961923848,0.5357142857142857,0.26785714285714285,0.35714285714285715,15,13,3117,41
0.8250300601202406,0.5357142857142857,0.26785714285714285,0.35714285714285715,15,13,3117,41
0.8260120240480963,0.5357142857142857,0.26785714285714285,0.35714285714285715,15,13,3117,41
0.826993987975952,0.5357142857142857,0.26785714285714285,0.35714285714285715,15,13,3117,41
0.8279759519038077,0.5357142857142857,0.26785714285714285,0.35714285714285715,15,13,3117,41
0.8289579158316634,0.5357142857142857,0.26785714285714285,0.35714285714285715,15,13,3117,41
0.8299398797595191,0.5357142857142857,0.26785714285714285,0.35714285714285715,15,13,3117,41
0.8309218436873749,0.5357142857142857,0.26785714285714285,0.35714285714285715,15,13,3117,41
0.8319038076152305,0.5357142857142857,0.26785714285714285,0.35714285714285715,15,13,3117,41
0.8328857715430863,0.5357142857142857,0.26785714285714285,0.35714285714285715,15,13,3117,41
0.833867735470942,0.5357142857142857,0.26785714285714285,0.35714285714285715,15,13,3117,41
0.8348496993987977,0.5185185185185185,0.25,0.3373493975903614,14,13,3117,42
0.8358316633266534,0.5185185185185185,0.25,0.3373493975903614,14,13,3117,42
0.8368136272545091,0.5185185185185185,0.25,0.3373493975903614,14,13,3117,42
0.8377955911823648,0.5185185185185185,0.25,0.3373493975903614,14,13,3117,42
0.8387775551102206,0.5185185185185185,0.25,0.3373493975903614,14,13,3117,42
0.8397595190380762,0.5384615384615384,0.25,0.34146341463414637,14,12,3118,42
0.840741482965932,0.56,0.25,0.345679012345679,14,11,3119,42
0.8417234468937876,0.56,0.25,0.345679012345679,14,11,3119,42
0.8427054108216434,0.56,0.25,0.345679012345679,14,11,3119,42
0.8436873747494991,0.56,0.25,0.345679012345679,14,11,3119,42
0.8446693386773548,0.56,0.25,0.345679012345679,14,11,3119,42
0.8456513026052105,0.56,0.25,0.345679012345679,14,11,3119,42
0.8466332665330663,0.56,0.25,0.345679012345679,14,11,3119,42
0.8476152304609219,0.56,0.25,0.345679012345679,14,11,3119,42
0.8485971943887777,0.56,0.25,0.345679012345679,14,11,3119,42
0.8495791583166333,0.56,0.25,0.345679012345679,14,11,3119,42
0.8505611222444891,0.56,0.25,0.345679012345679,14,11,3119,42
0.8515430861723448,0.56,0.25,0.345679012345679,14,11,3119,42
0.8525250501002005,0.56,0.25,0.345679012345679,14,11,3119,42
0.8535070140280562,0.56,0.25,0.345679012345679,14,11,3119,42
0.8544889779559119,0.56,0.25,0.345679012345679,14,11,3119,42
0.8554709418837676,0.56,0.25,0.345679012345679,14,11,3119,42
0.8564529058116234,0.56,0.25,0.345679012345679,14,11,3119,42
0.857434869739479,0.5833333333333334,0.25,0.35,14,10,3120,42
0.8584168336673348,0.6086956521739131,0.25,0.35443037974683544,14,9,3121,42
0.8593987975951904,0.6086956521739131,0.25,0.35443037974683544,14,9,3121,42
0.8603807615230462,0.6086956521739131,0.25,0.35443037974683544,14,9,3121,42
0.8613627254509019,0.6086956521739131,0.25,0.35443037974683544,14,9,3121,42
0.8623446893787576,0.6086956521739131,0.25,0.35443037974683544,14,9,3121,42
0.8633266533066133,0.6086956521739131,0.25,0.35443037974683544,14,9,3121,42
0.8643086172344691,0.6086956521739131,0.25,0.35443037974683544,14,9,3121,42
0.8652905811623247,0.5909090909090909,0.23214285714285715,0.3333333333333333,13,9,3121,43
0.8662725450901805,0.5909090909090909,0.23214285714285715,0.3333333333333333,13,9,3121,43
0.8672545090180361,0.5909090909090909,0.23214285714285715,0.3333333333333333,13,9,3121,43
0.8682364729458919,0.5909090909090909,0.23214285714285715,0.3333333333333333,13,9,3121,43
0.8692184368737476,0.5909090909090909,0.23214285714285715,0.3333333333333333,13,9,3121,43
0.8702004008016033,0.5909090909090909,0.23214285714285715,0.3333333333333333,13,9,3121,43
0.871182364729459,0.5909090909090909,0.23214285714285715,0.3333333333333333,13,9,3121,43
0.8721643286573147,0.5909090909090909,0.23214285714285715,0.3333333333333333,13,9,3121,43
0.8731462925851704,0.5909090909090909,0.23214285714285715,0.3333333333333333,13,9,3121,43
0.8741282565130262,0.5909090909090909,0.23214285714285715,0.3333333333333333,13,9,3121,43
0.8751102204408818,0.5909090909090909,0.23214285714285715,0.3333333333333333,13,9,3121,43
0.8760921843687376,0.5909090909090909,0.23214285714285715,0.3333333333333333,13,9,3121,43
0.8770741482965932,0.5909090909090909,0.23214285714285715,0.3333333333333333,13,9,3121,43
0.878056112224449,0.5909090909090909,0.23214285714285715,0.3333333333333333,13,9,3121,43
0.8790380761523047,0.5909090909090909,0.23214285714285715,0.3333333333333333,13,9,3121,43
0.8800200400801604,0.5909090909090909,0.23214285714285715,0.3333333333333333,13,9,3121,43
